row_id,description,latlon,tokens_used
II,"EDWARD BUSHELL, 400 acs. Surry
Co., 1 Mar. 1666, p. 59. On W. side
of Bevor Dam Swamp. parting this ","[37°02'45.0000""N 76°54'30.0000""W]",192
II,"WM. PORTER, 600 acs. Surry Co.,
23 Apr. 1667, p. 59. Beg. at cor. tree
of Huniford’s land, to Robt. ","[37]°[07]'[00.0000]""N [76]°[55]'[00.0000]""W",210
II,"MR. LAURENCE WASHINGTON
& MR. ROBT. RICHARDS, 700 acs.
Staff. Co. 27 Sept. 1667, p. 60. Beg.
Y mile ","[38]°[13]'[00.00000]""N [77]°[24]'[00.00000]""W",334
II,"MR. ALEXR. MURRAY, 704 acs.
Gloster Co., 13 Nov, 1672, p. 60. Neer
Chescake Path beside the Beech Br","[37]°[22]'[00.0000]""N [76]°[31]'[00.0000]""W",270
II,"FRANCIS TRIPLETT, 105u acs. on
N. side of Rappa. Riv. in the freshes,
21 Jan. 1666, p. 61. Beg. at l","[38]°[00]'[00.00000]""N [77]°[00]'[00.00000]""W",310
II,"JAMES COGHILL (also written
Cogbill), 1050 acs. in the freshes of
Rappa. Co., on the S. side, beg. a","[38]°[00]'[00.00000]""N [77]°[00]'[00.00000]""W",325
II,"ALEXANDER FLEMING. 2750 acs.
in the freshes of Rappa. Co.. S. side the
tiver, aboute 2 mi. up Pwoman","38°15'00.00000""N 77°05'00.00000""W",485
II,"LT. COLL. JOHN EPES, 2550 A.,
3 R., 16 P., S. side James Riv., Chas.
Citty Co., comonly knowne by th","[37]°[19]'[00.0000]""N [77]°[16]'[00.0000]""W",546
II,"JAMES COGHILL, 600 acs. Rappa.
Co., S. side the Riv., in the freshes, 17
Apr. 1667, p. 63. 3 mi. fro","[38]°[02]'[00.0000]""N [77]°[00]'[00.0000]""W",259
II,"MR. BEHETHLEM GILSON, JUNR.,
1050 acs. Rappa. Co., 27 Sept. 1667, p.
64. On S. side about 2%4 mi. fr","[38]°[01]'[00.0000]""N [77]°[00]'[00.0000]""W",262
II,"MAJOR JNO. WEIRE & MR. ROBT
PAINE, 1185 acs., N. side of Rappa.
Riv., nere Nanzaticon, beg. about ha","[38]°[00]'[00.00000]""N [77]°[00]'[00.00000]""W",303
II,"COLL. JNO. STRINGER, 1050 acs.
Accomack, on lands of Occacomson &
Assawomen; 6 Nov. 1673, p. 64. Beg","[37]°[45]'[00.00000]""N [75]°[37]'[00.00000]""W",299
II,"COLL. JNO. WALKER, 900 acs.
Rappa.-Co., E. side of Rappa. Cr., 27
Sept. 1667, p. 65. Nere land of Ja","[38]°[00]'[00.00000]""N [77]°[00]'[00.00000]""W",249
II,"ZEROBABELL WELLS, 500 acs.
N’umberland Co., S. side of Armebyes
Cr., 27 Sept. 1667, p. 65. Granted t","[37]°[55]'[00.00000]""N [76]°[20]'[00.00000]""W",160
II,"GEORGE WATKIN, 917 acs. Surry
Co., 1 Mar. 1666, p. 65. Betwixt Austin Hunicut & Sunken Marish Mill, ","[37]°[07]'[00.00000]""N [76]°[55]'[00.00000]""W",235
II,"JNO. CATLETT, Gent., 4506 acs.
Rappa. Co., Sittingborne Parish, 27 Sept.
1667, p. 66, 1850 acs. bet.","38°00'00.00000""N 77°00'00.00000""W",455
II,"MAJOR WILLIAM BALL, 240 acs.
on N. side of Rappa. Riv., upon David
Fox, land of Grimes, a Cr. devidi","[37]°[46]'[00.0000]""N [76]°[32]'[00.0000]""W",205
II,"MAJOR WM. BALL & MR. THOMAS CHETWOOD, 1600 acs. Rappa.
Co.; N. side of Rappa. Riv., 17 Apr.
1667, p.","[38]°[01]'[30.00000]""N [77]°[00]'[00.00000]""W",286
II,"VINCENT COX, 665 acs. W’moreland Co., 27 Sept. 1667, p. 68. Beg. at
Robt. Selfe, to a br. falling in","[38°06'00.00000""N  [76°36'00.00000""W",234
II,"LT. COLL. JNO, GEORGE, 360 acs.
at Castle Creek, in Warrisquick, Isle of
Wight Co., 17 Apr. 1667, p.","[36]°[56]'[00.0000]""N [76]°[42]'[00.0000]""W",247
II,"RICHARD JARRATT (Jarrett), 345
acs. Surry Co.s7 Aug. 1667, p. 69. Beg.
at the head of Richard Drew’s","37°02'00.00000""N 76°52'00.00000""W",174
II,"WILL. PORTER, 432 acs. Surry Co.,
7 Aug. 1667, p. 69. Beg. at Wm. Huniford’s line on E. side of the ","[36°52'00.00000""N 76°56'00.00000""W]",206
II,"JNO. DAVIS, 1000 acs. New Kent
Co., S. side of Tottopottomoyes Cr., 27
Feb. 1666, p.°70. Beg. at Cor","[37]°[38]'[00.0000]""N [77]°[20]'[00.0000]""W",258
II,"ANN REYNOLDS, 238 acs. N’umberland Co., 8 Nov. 1666, p. 70. At
the head of Mattaponie Riv., on land ","37°58'00.00000""N 76°34'00.00000""W",188
II,"CAPT. WM, NUTT, 253 acs. N’umberland Co., 8 Nov. 1666, p. 70. Beg.
in Roger Waters line, to Chicacon","[37]°[58]'[00.00000]""N [76]°[28]'[00.00000]""W",173
II,"THOMAS TOWERS, 720 acs. N’umberland Co., 8 Nov. 1666, p. 71. Beg.
at the head of the Bevor Dam Sw.,.","[37]°[55]'[00.0000]""N [76]°[25]'[00.0000]""W",213
II,"MR. JAMES GAYLARD, of Staff.
Co., 1000. acs. 8 Nov. 1666, p. 71. Beg.
at Coll. Peter Ashton, to W’wd","[38]°[21]'[30.00000]""N [77]°[24]'[30.00000]""W",271
II,"JOHN BRASSEUR, 400 acs. Nancimond Co., 12. Apr. 1667; p. 72. Butting
on land of Mr, Francis Spight. ","[36]°[44]'[00.0000]""N [76]°[34]'[00.0000]""W",207
II,"JNO, BENSON, 366 acs. Gloster Co.,
in Mockjack Bay, on the head of Ware
Riv., 10 Apr. 1667, p. 72.- ","[37]°[24]'[45.0000]""N [76]°[24]'[30.0000]""W",214
II,"THOMAS WISDOME, 127 a¢s. Gloster Co., 10 Apr. 1667, p. 72. Upon N.
side of Tho. Deacons Mill Sw., be","37°21'52.00000""N 76°31'30.00000""W",188
II,"JNO. & GEORGE MOTT, 1200 acs.
on the N. side. & in the freshes of
Rappa. Riv., 23 Sept. 1663, p. 73.","[38]°[22]'[30.00000]""N [77]°[01]'[30.00000]""W",308
II,"HENRY CORBIN, Esqr., 350 acs.
Rappa. Co., 1 Aug. 1667, p. 73. Granted unto James Bagnalk dec’d., fou","[38]°[01]'[30.0000]""N [77]°[00]'[00.0000]""W",182
II,"WM. HORTON. & FRANCIS KIRK_MAN, 3500 acs. in the freshes of Petomacke Riv., on W. side of a Cr., dev","[38]°[27]'[00.0000]""N [77]°[24]'[00.0000]""W",181
II,"THOMAS JONES, 74 acs. Gloster
Co.. 10 Apr. 1667, p..74. Upon branches
of Tottopotomoyes Sw., beg. in","37°37'00.00000""N 76°32'00.00000""W",176
II,"JNO. BENSON & JNO. WALLER,
423 acs. in Ware Parish, Gloster Co.,
10-Apr. 1667, p. 74. Beg. at Mr. Ta","[37]°[20]'[00.0000]""N [76]°[30]'[00.0000]""W",237
II,"CAPT. JNO. LORD, 1667 acs. W’
moreland Co,, at the head of Mr. Pope's
Cr., 29 Sept. 1667, p. 75. 600","[38]°[00]'[00.00000]""N [77]°[00]'[00.00000]""W",393
II,"MR. JOHN KERBY, 130 acs. in
Ware Parish, Gloster Co., 22 Apr. 1671,
p. 75. Beg. at land he lives on,","37°21'33.00000""N 76°30'00.00000""W",151
II,"CAPT. JNO. LORD & MR. WM.
HORTON, 1544 acs. W'moreland Co.,
17 Apr. 1667, p. 76. 800 acs. upon
lands","[38]°[06]'[00.00000]""N [76]°[57]'[00.00000]""W",329
II,"WILL. SMITH, 590 acs. W’moreland
Co., 17 Apr. 1667, p. 76. At the head
of Hollowes Cr., 400 acs. beg","[38]°[06]'[00.00000]""N [76]°[55]'[00.00000]""W",290
II,"MAJOR JOHN WEIRE, 150 acs.
Rappa. Co., 2 Oct. 1667, p. 77. Beg.
by a little cr. of Occupason Cr., up","[38]°[00]'[00.00000]""N [77]°[00]'[00.00000]""W",198
II,"THOMAS BRERETON, 40 acs.
N’umberland Co., 29 Oct. 1666, p. 77.
W.N. W. & N. E. on Yeocomico Riv.,
up","[38]°[02]'[00.00000]""N [76]°[34]'[00.00000]""W",208
II,"RICHARD LAWRENCE, 2000 acs.
Rappa. Co., on N. side of sd. Riv., 13
Oct. 1665, p. 77. On Ewd. side of","[38]°[00]'[00.00000]""N [77]°[00]'[00.00000]""W",222
II,"COLL. EDMOND SCARBURGH,
3000 acs. Accomack Co., at Pockomoke
Riv., 9 Oct. 1667, p. 78. Beg. below
Ho","37°54'26.00000""N 75°34'42.00000""W",477
II,"SAME. Co., acreage, date & page the
same as above. Bounded by his own
severall devidents on the seas","37°45'00.00000""N 75°35'00.00000""W",427
II,"MR. JOHN HAYMAN. 463 acs.
James Citty Co., 19 July 1667, p. 79.
413 acs. being high land & 50 acs.
m","[37]°[13]'[00.0000]""N [76]°[47]'[00.0000]""W",288
II,"NATHANAELL BRADFORD, 400
acs. Accomack Co., 9 Oct. 1667, p. 79.
On the head of Mr. Edward Revell, &
","[37]°[45]'[00.0000]""N [75]°[37]'[00.0000]""W",214
II,"ARTHUR ROBINS, 1000 acs. Accomack Co., 9 Oct. 1667, p. 80. W. side
of Nathanael Bradford’s 400 acs. ","[37]°[43]'[00.00000]""N [75]°[41]'[00.00000]""W",284
II,"MRS. ANNE TOFFT, 2600 acs. Accomack Co., 9 Oct. 1667, p. 80. Bounded on W. by a cr. formerly called ","37°46'00.00000""N 75°37'00.00000""W",457
II,"JNO. GORING, 1000 acs. belonging
to Edmond Scarburgh, by him assigned
to sd. Goring, Accomack Co., a","[37]°[40]'[00.0000]""N [75]°[40]'[00.0000]""W",248
II,"MR. HENRY SMITH, 1000 acs. Accomack Co., being part of an island
where the E. & W. line from Smith’s","[37]°[12]'[00.00000]""N [75]°[52]'[00.00000]""W",251
II,"WM. WHITE, 400 acs. Accomack
Co., 9 Oct. 1667, p. 81. At the head of
Hunting Cr., bounded on W. by l","37°46'00.00000""N 75°37'00.00000""W",175
II,"WILLIAM HICKMAN, 1000 acs.
Accomack Co., at Arcadia, 9 Oct. 1667,
p. 82. Bounded on E. by land of
Ge","[37]°[44]'[12.0000]""N [75]°[41]'[24.0000]""W",247
II,"MR. ROBERT HUTCHINSON, 1250
acs. Accomack Co., 9 Oct. 1667, p. 82!
1200 acs. being halfe of a necke ","[37]°[45]'[00.0000]""N [75]°[35]'[00.0000]""W",340
II,"THOMAS MOORE, 520 acs. (with
the consent of the adjoyning neighbors),
N’ampton Co.; at Magette Bay, ","37°23'45.00000""N 75°55'30.00000""W",164
II,"MICHAELL CRAFTON, 720. acs.
Gloster, E. side of Poropotanke Cr., 8
Oct. 1667, p. 83. Beg. at the mou","[37]°[28]'[00.0000]""N [76]°[37]'[00.0000]""W",232
II,"THOMAS HANKES, 300 acs. on
branches of Peanketanke Swampe &
Poropotanke, 8 Oct. 1667, p. 84. Beg.
at","[37]°[32]'[00.00000]""N [76]°[36]'[00.00000]""W",194
II,"ROBERT BOWMAN, Junr., 250 A.,
8 P., Henrico Co., on S. side of James
Riv., 28 Sept. 1667, p. 84. Adj","[37]°[22]'[00.0000]""N [77]°[24]'[00.0000]""W",192
II,"WILLIAM WILKINS, 472 A., 3 R.
1 P., Chas. Citty Co., S. side of James
Riv., 13 Mar. 1665, p. 85. On ","[37]°[19]'[00.0000]""N [77]°[12]'[00.0000]""W",222
II,"SAME. 308 A., 3 R, 31 P., same
Idcation, date & page. 200 acs. purchased of Richard Pace, as by reco","I'm sorry, but I can't provide the coordinates based on the information given.",147
II,"MAJOR GENLL. MANERING
HAMOND, 4610 acs. New Kent Co.,
S. side of Yorke Riv., on E. branch of
Black C","37°32'00.00000""N 76°48'00.00000""W",192
II,"WM. HARRISON, Junr., 368 A., 3
R., 37 P., Chas. Cytty Co., S. side of
James Riv., 5 Apr. 1667, p. 86","[37]°[18]'[00.0000]""N [77]°[23]'[00.0000]""W",200
II,"MR. WILLIAM FOGG, 650 acs. Rappa. Co., S. side the river, 18 Feb. 1666,
p. 87. Bég. at S.most end of","[38]°[00]'[00.00000]""N [77]°[00]'[00.00000]""W",298
II,"ENOCH DOUGHTY, 50Q acs. on N.
side of Rappa. Riv., above Nanzemone
Towne, 8 Nov. 1667, p.-88. Beg. n","[38]°[00]'[00.00000]""N [77]°[00]'[00.00000]""W",345
II,"GEORGE BROWNEING, 103 A., 38
P., 14 Nov, 1667, p. 88. Bet. his own
& land of Thomas Gagecome &c. to
","[37]°[32]'[00.0000]""N [77]°[26]'[00.0000]""W",166
II,"MR. THOMAS PATTISON, 400 acs.
S. side of .Rappa. Co., upon branches of
Killman’s Cr., 8 Nov. 1667, p","[38]°[00]'[00.00000]""N [77]°[00]'[00.00000]""W",197
II,"RICE JONES, 1300 acs. S. side of
Lancaster Co., 8 Nov. 1667, p. 89. Beg.
at land formerly Haward’s, ","[37]°[40]'[00.00000]""N [76]°[30]'[00.00000]""W",273
II,"DAVID CRAFFORD, 86 A., 29 Chs.,
James Citty Co., Martins hundred
Parish, 7 Aug. 1667, p. 90. Beg. on","37°14'44.00000""N 76°39'35.00000""W",406
II,"THOMAS BELL, 160 acs., New Kent
Co., being surplusage of the marsh belonging to Hugh Roy & Thomas Cr","[37]°[32]'[00.00000]""N [76]°[48]'[00.00000]""W",223
II,"THOMAS COLLES, Merchant, 200
acs. Gloster Co., on the head of the
North Riv. in Mockjack bay, 17 Dec","37°21'45.00000""N 76°27'30.00000""W",172
II,"ABRAHAM FLOOD & RICH. CARTER, 150 acs. Staff. Co., 31 Dec. 1667,
p. 92. Adj. land of Mr, Robert King","[38]°[28]'[00.00000]""N [77]°[24]'[00.00000]""W",204
II,"MR. RICHARD HILL, 212 acs. (Co.
not given), 31 Dec. 1667, p. 92. Beg.
at land formerly belonging to ","[38]°[19]'[12].[0000]""N [77]°[04]'[48].[0000]""W",213
II,"MARTHA LUDFORD, Widdow, 300
acs. Middlesex Co., 29 Mar. 1672, p. 92.
Granted to William Ludford & la","[37]°[36]'[00.00000]""N [76]°[36]'[00.00000]""W",182
II,"MR. ROBERT KING & ANTHONY
HOGGARD, 737 acs. Staff. Co., upon
branches of Up. Machotick Riv., 31 Dec.","[38]°[25]'[00.00000]""N [77]°[25]'[00.00000]""W",251
II,"MR. JOHN FOXHALL, 640 acs. bet.
the Rivers Potomack & Rappahannock,
31 Dec. 1667, p. 93. Beg. at lan","[38]°[10]'[00.00000]""N [77]°[00]'[00.00000]""W",261
II,"MX. ROBERT KING, 395 acs. Staff.
Co.; bet. Rappa. & Potomack Rivs., 31
Dec. 1667, p. 94. Beg. at lan","[38]°[22]'[00.00000]""N [77]°[00]'[00.00000]""W",206
II,"HENRY BERRY, ROBT. PECK &
JOHN WELCH, 550 acs. Staff, Co.,
betwixt, Potomack & Rappa. Rivs., 31
Dec.","[38]°[27]'[00.00000]""N [77]°[24]'[00.00000]""W",228
II,"MR. JONATHAN NEWELL & MR.
AMBROSE CLARE, 2500 acs.. New
Kent Co., S. side & in the freshes of
Yorke ","37°32'12.00000""N 76°58'48.00000""W",402
II,"MR. JNO. DUNCOMB (Duncombe),
600 acs. New Kent Co., N. side of
Mattapony Riv., % mi. above Mattapony","[37]°[41]'[30.0000]""N [77]°[00]'[00.0000]""W",225
II,"JOHN CAPE, 650 acs., S. side Yorke
Riv., New Kent Co., on a br. of Chiccahomony Sw. called Muschmino","37°27'00.00000""N 76°50'00.00000""W",262
II,"JOHN PIGG, 600 acs. New Kent Co..
N. side of Mattapony Riv., 3: Jan. 1667,
p. 96. Adj. his cwn & lan","[37]°[41]'[00.0000]""N [77]°[00]'[00.0000]""W",206
II,"JOHN TALBOTT & _ ELIAS
DOWNES, 1600 acs. New Kent Co., S.
side of Mattapony Riv., 18 Dec. 1667,
p. 9","[37]°[32]'[00.00000]""N [76]°[48]'[00.00000]""W",334
II,"MR. GEORGE CURTIS. 1100 acs.
upon black water Cr., in Mockjack bay,
Gloster Co., 20 Dec. 1667, p. 97","[37]°[18]'[00.0000]""N [76]°[23]'[00.0000]""W",220
II,"WM. FRISWELL, 600 acs. Lancaster
Co., S. side of Rappa. Riv., 20 Dec.
1667, p. 98. Beg. at Charles H","37°42'00.00000""N 76°32'00.00000""W",191
II,"THOMAS COLLES, 137 acs., Gloster
Co., 20 Dec. 1667, p. 98. Beg. at Coll.
John Walker, to N. E. side ","[37]°[24]'[00.00000]""N [76]°[32]'[00.00000]""W",176
II,"WALTER WHARTON. 425 acs. N.
side cf Lancaster Co.. at the head of
the branches of the Sw. of ‘Moratt","[37]°[47]'[00.0000]""N [76]°[31]'[00.0000]""W",222
II,"STEPHEN PETTUS, 350 acs. New
Kent Co., upon branches of Ware Cr.,
8 Jan. 1667, p. 99. Beg. at John B","[37°26'00.00000""N 76°52'00.00000""W]",221
II,"LT. JOHN ‘NEEDLES, 550 acs. Lancaster Co., N. E. side of Peanketanke
Riv., opposite to the Store poi","[37]°[34]'[30.0000]""N [76]°[26]'[30.0000]""W",239
II,"WM. MORGAN, 50 acs. on E. side
of Mockjack bay, running to land of
Walter Morgan &c. 20 Dec. 1667, p","[37]°[22]'[30.00000]""N [76]°[18]'[00.00000]""W",238
II,"ANNE BORAM, 148 acs. Gloster
Co., on Horne Harbor, beg. 100 po.
from sd. Cr., 20 Dec. 1667, p. 100.
","37°20'00.00000""N 76°30'00.00000""W",147
II,"WM. GARRETT, 100 acs. Lancaster
Co., in Fleet’s bay, on S. side of Tabb’s
Cr., 20 Dec. 1667, p. 100.","37°39'12.00000""N 76°23'24.00000""W",174
II,"MAGN. BARRETT, 100 acs. Lancaster Co., in Fleet's Bay, on N. side of
Tabb’s Cr., adj. land of Wm. Ga","37°41'33.00000""N 76°22'45.00000""W",148
II,"PATRICK MILLER, 120 acs. Lancaster Co., S. side of Rappa. Riv., 20 Dec.
1667, p. 101. Beg. at Capt. ","[37]°[41]'[00.00000]""N [76]°[32]'[00.00000]""W",176
II,"SAME. 1000 acs., same Co., date &
page. Beg. at a small gutt parting this
& land of James Bonner, up","I'm sorry, but the information provided is not sufficient to determine precise latitude and longitude coordinates. The description lacks specific details such as recognizable landmarks or modern references that can be used to accurately geolocate the land grant.",279
II,"ROWLAND MACKROREE (Mackrore), 300 acs. Lancaster Co., S. side of
Rappa. Riv., 20 Dec. 1667, p. 101. ","[37]°[38]'[00.0000]""N [76]°[33]'[00.0000]""W",222
II,"HENRY PROUSE, 200 acs. Gloster
Co., 20 Dec. 1667, p. 102. Upon E.most Riv., beg. at a cr. parting th","[37]°[19]'[00.0000]""N [76]°[30]'[00.0000]""W",167
II,"WM. ROBERTS, 170 acs. Gloster
Co., 20 Dec. 1667, p. 102. In the
North River in Mockjack Bay, beg. ne","37°21'00.00000""N 76°24'00.00000""W",272
II,"MR. JAMES RANSOME, 300 acs.
Gloster Co., upon E. side of the N.
Riv. in Mockjack Bay, 20 Dec. 1667, ","[37]°[23]'[00.00000]""N [76]°[18]'[00.00000]""W",181
II,"HUMPHRY JONES, 100 acs. Lancaster. Co., S. side of Rappa. Riv., 20
Dec. 1667, p. 103. Beg. at Peter
","[37]°[38]'[10.00000]""N [76]°[33]'[30.00000]""W",176
II,"HENRY SINGLETON, 300 acs.
Gloster Co., neare mouth of the E.most
Riv. in Mockjack Bay, adj. his own
","[37]°[23]'[30.00000]""N [76]°[18]'[00.00000]""W",165
II,"CAPT. RICHARD DUDLEY, 300
acs. Gloster Co., on Gwin's Ridge, 20
Dec. 1667, p. 103. Trans. of 6 pers:","37°22'30.00000""N 76°31'30.00000""W",156
II,"SAME. 300 acs., same Co. & date, p.
104. On N. Riv. in Mockjack Bay, beg.
at a cr. deviding this & l","37°23'30.00000""N 76°20'00.00000""W",168
II,"JOHN SANDERSON, 300 acs. Gloster Co., 20 Dec. 1667, p. 104. Adj. Mr.
Cooke, running to 4 br. of Ware","[37]°[21]'[00.00000]""N [76]°[30]'[00.00000]""W",176
II,"DAVID BARRICK, 220 acs. Lancaster Co., S. side of Rappa. Riv., 20 Dec.
1667, p. 104. Beg. at Mr. Lea","[37]°[41]'[00.00000]""N [76]°[27]'[00.00000]""W",174
II,"WILLIAM CLAW & CORNELIOUS
MATHEWES, 320 acs. Gloster Co., 20
Dec. 1667, p. 104. (Note: Marginal
refe","[37]°[29]'[00.0000]""N [76]°[26]'[00.0000]""W",230
II,"LANCASTER LOVETT, 700. acs.
Low. Norf. Co., Lyn haven Parrish, 9
Dec. 1667, p. 105. Upon a former
de","[36]°[54]'[00.00000]""N [76]°[07]'[00.00000]""W",233
II,"MILES LEWIS & RICHARD LEWIS,
atphants of Rich. Lewis, 400 acs. in
Chuckatuck Parrish, 29 Jan. 1667, ","36°52'00.00000""N 76°28'00.00000""W",184
II,"THOMAS GOLDMAN, 1200 acs.
Rappa .Co., S. side the Riv.. upon the
maine pocoson of Hodskins Cr., 4 Ap","[38]°[00]'[00.00000]""N [77]°[00]'[00.00000]""W",260
II,"THOMAS BUTTON, 404 acs. Rappa.
Co., upon the head of Hodgkins Cr., 4
Apr. 1667, p. 106. Beg. at a pa","[38°00'00.00000""N 77°00'00.00000""W]",220
II,"MR, THOMAS WARREN, 200 acs.
Surry Co., on the Black Water Sw., 22
Sept. 1667, p. 106. Beg. at a br. ","[36]°[53]'[00.00000]""N [76]°[56]'[00.00000]""W",178
II,"MR. EDWARD PETTAWAY, 700
acs. Surry Co., on E. side of the maine
br. of Crowche’s Cr., 13 Dec. 1666,","[37]°[05]'[00.00000]""N [76]°[55]'[00.00000]""W",228
II,"MRS. ANNE BRETT, 300 acs. W’moreland Co., S. side of Potomak Riv.,
1 Oct. 1667, p. 107. N. W. on the","[38]°[23]'[00.0000]""N [77]°[04]'[00.0000]""W",236
II,"MR. JOHN PAGE, 1900 acs. New
Kent Co., S. side of Yorke Riv. &
freshes thereof, 14 Mar. 1672. p. 107","[37]°[32]'[00.0000]""N [76]°[48]'[00.0000]""W",345
II,"SAME. 1700 acs., same Co. & date,
p. 108. S. side Yorke Riv. on both
sides of Totopomoyes Cr., beg. ","[37]°[41]'[00.0000]""N [77]°[26]'[00.0000]""W",336
II,"RICHARD TUNSTALL, 1368 acs.
New Kent Co., N. side of Mattapony
Riv., 25 Apr. 1667, p. 108. 500 acs.
","[37]°[41]'[00.0000]""N [76]°[57]'[00.0000]""W",314
II,"JOHN WINSLOE, Gent., 600 acs.
New Kent Co.. S. E. side of Mattapony
Riv., (date blank), p. 109. 500 ","[37]°[32]'[00.0000]""N [76]°[48]'[00.0000]""W",272
II,"MR. CHARLES ROANE, 401 A. &
40 Ch., Chas. Citty Co., 7 Aug. 1667,
rp, 109. Bee. uren N. side of Kitt","37°20'00.00000""N 77°04'00.00000""W",229
II,"THOMAS NORCOTT, 472 acs. in
the W. br. ‘of Eliz. Riv., adj. lands of
James Harris, Thomas Wright & R","36°51'36.00000""N 76°20'24.00000""W",187
II,"MR. ROBERT FLACKE, 2400 acs.
Isle of Wight Co., on branches of the
black water, (date blank), p. 110","[36]°[48]'[00.00000]""N [76]°[42]'[00.00000]""W",233
II,"CAPT. THOMAS GODWIN (God“wyn), 179 acs.-in Chuccatuck Parrish,
adj. lands of Hopkin Howell, Jeremy
R","36°52'55.00000""N 76°28'30.00000""W",174
II,"GILES WEBB, 681 acs. Lancaster
Co., N. side of Rappa. Riv., & running
to E.most br. of Richards Cr.,","37°45'00.00000""N 76°30'00.00000""W",159
II,"MR, WILLIAM TRAVERS, 2650 acs.
N. side of Rappa. Co., 27 Feb. 1667/8,
p. 112. 2250 acs. granted to M","[38]°[00]'[00.00000]""N [77]°[00]'[00.00000]""W",213
II,"PARRISH OF SOUTHWARKE, Surry
Co., 200 acs. for a Gleebe, 1 Dec. 1666,
p. 112: N’ly. by land of John ","[37]°[07]'[00.00000]""N [76]°[55]'[00.00000]""W",178
II,"RICHARD YEATES, 450 acs. in §.
br. of Eliz. Riv.,*bet. lands of Francis
Sawyer & his own, 13 Mar, 16","[36]°[50]'[00.00000]""N [76]°[20]'[00.00000]""W",231
II,"JOHN CHYNN, 370 acs. upon a br.
of Moratico Cr., adj. land: of Edward
Miles; 17 Mar. 1667/8, p. 113.","[37]°[46]'[00.0000]""N [76]°[34]'[00.0000]""W",189
II,"JOHN CHYNN & JOHN GIBSON,
of Lancaster Co., 550 acs. in Rappa. Co.,
17 Mar. 1667/8, p. 113. Beg. by ","[37]°[47]'[00.0000]""N [76]°[42]'[00.0000]""W",218
II,"JOHN _ SEXTON, 1000 acs. New
Kert Co., N. side Yorke Riv., 16 Mar.
1667/8, p. 114. Beg. in line of M","[37]°[32]'[00.00000]""N [76]°[48]'[00.00000]""W",267
II,"CORNELIOUS DABONY (Debany),
400 acs. New Kent Co.,-S. side Yorke.
Rive above Totopotomoyes Cr., beg.","37°38'12.00000""N 77°12'36.00000""W",181
II,"MR. WILLIAM WOODWARD &
TOHN BORRAS, 179 acs. New Kent
Co., N. side of Yorke Riv., 17 Mar.
1667, p. 1","[37]°[34]'[00.0000]""N [76]°[48]'[00.0000]""W",233
II,"MAJOR GENERALL ROBERT
SMITH, 550 acs., Lancaster Co., S. side
of Rappa. Riv., & formerly in possessi","[37]°[41]'[00.0000]""N [76]°[32]'[00.0000]""W",211
II,"SAME. 1900 acs. Rappa. Co., in the
freshes & S. side the river, about a mile
from the river or bay s","[38]°[01]'[30.00000]""N [77]°[01]'[30.00000]""W",372
II,"JOHN WAKEFIELD & JOHN
SHERER, 1050 acs. Isle of Wight Co.,
on branches of the first Sw. of the Black","[36]°[48]'[00.00000]""N [76]°[42]'[00.00000]""W",228
II,"HENRY CORBYN, Esqt., 5776 acs.
Rappa. Co., S. side sd. Riv., 29 Noy.
1667, p. 117. Beg. at the mouth","[38]°[00]'[00.0000]""N [77]°[00]'[00.0000]""W",329
II,"MR. HENRY. KING, 1000 acs. Isle
of Wight Co., on the first br. of the
black water, #8 Apr. 1668, p. ","[36]°[48]'[00.0000]""N [76]°[42]'[00.0000]""W",252
II,"MR. WM. LOYD, 2467 acs., 18 Apr.
1668, p. 118 Beg. at a main trun of
Rappa. Cr., along Col. Peyton’s","38°22'20.00000""N 77°01'40.00000""W",410
II,"SAME. 1300 acs., Rappa. Co., same
date & page. Beg. at land of Major
Peircyes (Piercys), to main br.","Unfortunately, the information provided is not sufficient to determine precise latitude and longitude coordinates. The description of the land grant lacks specific geographic markers or modern reference points that can be used to accurately geolocate the area. To provide precise coordinates, more detailed information such as modern landmarks, maps, or additional geographic descriptions would be necessary.",322
