row_id,description,latlon,tokens_used
II,"WM: HILL, 150 acs., Nansamond
Co; near head of the Southern Branch;
adj. George Spivy; 28 Oct.: 1697","36°44'00.00000""N 76°34'00.00000""W",165
II,"ALEXANDER MURRY, 250 acs.,
Middlesex Co., 28 Oct. 1697, p. 111.
Beg. by the Indian Bridge Br; by the","[37]°[43]'[00.0000]""N [76]°[40]'[00.0000]""W",339
II,"JAMES FORSITH, 135 aces., ‘Glocester Co., 28 Oct. 1697, p. 114. Adj.
James Forsith, Senr; James Burt","37°24'00.00000""N 76°32'00.00000""W",162
II,"JOHN SPIVY, of -Nansémnd ‘Co:,
116 acs., on a place called the Planters
Delight, on E. side of the S","[36]°[44]'[00.00000]""N [76]°[40]'[00.00000]""W",287
II,"JOSEPH ASHLY, 450 acs., Nansefond Co; adj. land he lives on’ cor. of
Mr. Spikes ; 28 Oct. 1697, p.. ","36°44'00.00000""N 76°36'00.00000""W",185
II,"HENRY JENKINS, 696. acs., Pr.
Ann Co., 28> Oct. 1697, ‘p. 117. Eschéated from John Godard, dec’d., b","[37°33'00.00000""N 76°48'00.00000""W]",236
II,"DENNIS MACCARTEE (Macearty)
& ADAM. KEELING, 400 acs., Pz. Ann
Gov,’ 28° Oct, 1697;° p,118,- Eschsat","36°50'00.00000""N 76°17'00.00000""W",443
II,"SAME. 82 acs; same Co., & date,
p: 120. E. side of the S. br. of Eliz.
River, on N. side of Little C","36°47'30.00000""N 76°20'30.00000""W",284
II,"MR. HENRY ROYALL, 586 acs.,
Eliz. City Co., 28 Oct. 1697, p. 121.
Adj. John Tignall & Samll, Dewberr","[37]°[01]'[00.00000]""N [76]°[21]'[00.00000]""W",303
II,"TIMOTHY ELLIS, 250 acs., K. & Q.
Co; on N. side of York River; 28 Oct.
1697, p. 122. Adj. Mr. Geo. M","[37]°[40]'[00.00000]""N [76]°[52]'[00.00000]""W",209
II,"BARTH, FOWLER, 1260 acs., Low.
Par. of Is. of Wight Co; on Blackwater
branches; 28 Oct. 1697, p. 123","[36]°[48]'[00.0000]""N [76]°[42]'[00.0000]""W",307
II,"JAMES FLOYD, 74 acs., Warwick
Co., 28 Oct. 1697, p. 124. Beg. in Col.
Prichard’s old feild parting t","[37]°[02]'[00.0000]""N [76]°[27]'[00.0000]""W",244
II,"EDWYN THACKER, 400 acs., K. &
Q. Co., in St. Stephen’s Par; in Mattapony. freshes; 28 Oct. 1697, p. ","[37]°[41]'[00.0000]""N [76]°[52]'[00.0000]""W",251
II,"JOHN MARTIN, 307 aes., Chas.
City Co; S. side of James Rives, in
Waynoke Par; att the Orterdamms; 28","[37]°[18]'[00.0000]""N [77]°[02]'[00.0000]""W",223
II,"HENRY ARMSTEAD, 130 acs.,
Glocester Co., in Kingstone Par., 28
Oct. 1697, p. 126. Beg. not far from
","37°22'00.00000""N 76°31'00.00000""W",259
II,"JOHN SMITH, GENT., 1825 acs.,
New Kent Co., 28 Oct. 1697, p. 127.
Being part of patent for 2600 acs.","[37]°[32]'[00.00000]""N [76]°[48]'[00.00000]""W",303
II,"RICHARD PARKER, 39 acs., Up,
Par. of Surry Co; adj, Abraham Evans;
& his own land; 28 Oct. 1697, p. ","37°00'00.00000""N 76°54'00.00000""W",135
II,"MR. GILES WEBB, 528 acs., Henrico Co., im Verina Par; on N. side of
James River, 28 Oct, 1697, p. 12","[37]°[26]'[00.0000]""N [77]°[22]'[00.0000]""W",235
II,"CAPT. ROBERT THURSTON, 53
acs., Middlesex Co; on Peanketank
River, at Turks Ferry; 28 Oct, 1697, p.
","[37]°[32]'[20.0000]""N [76]°[24]'[40.0000]""W",231
II,"THOMAS KING, 70 acs., Warwick
Co., in Denby Par; 28 Oct. 1697, p.
129. Beg. on W. side of the Church","[37°06'15.00000""N 76°30'30.00000""W]",228
II,"EDMUND JENINGS, ESQR:, 694
acs., York Co., in Bruton Par: S, side
of York River, called Poplar Neck;","[37]°[16]'[00.0000]""N [76]°[42]'[00.0000]""W",256
II,"JOHN BATTAILE, 510 acs., Essex
Co,, 26 Apr. 1698, p. 131. Escheated
from Peter Cornwell (Cornwall), ","[38]°[00]'[00.00000]""N [77]°[00]'[00.00000]""W",151
II,"ROGER MALORY, 300 acs., K, &
Q. Co., 26 Apr. 1698, p, 131. Escheated
from Geo. Nelson, dec'd., by in","[37]°[41]'[00.00000]""N [76]°[52]'[00.00000]""W",212
II,"JOHN WARDEN, 234 acs., Norf.
Co., 26 Apr. 1698, p. 131. Escheated
from Wm. Newman, by inquisition
un","36°55'00.00000""N 76°15'00.00000""W",138
II,"CHARLES CAMPLESON, 300 acs.
Accomack Co., 26 Apr. 1698, p. 132.
Escheated from John Jones & Thomas
B","37°45'00.00000""N 75°37'00.00000""W",143
II,"TIMOTHY DENNIS, 200 acs., Pr.
Ann Co., 26 Apr, 1698, p. 132. Escheated from John Hopkins, by inquisi","37°37'12.00000""N 76°48'36.00000""W",197
II,"JOHN STANNUP, 100 acs., New
Kent Co., 26 Apr. 1698, p. 133. Escheated from James Whiteing, by inquis","37°32'00.00000""N 77°00'00.00000""W",138
II,"MRS. ANGELICA BRAY, 190 acs.,
James City Co., 26 Apr. 1698, p. 133.
Escheated from John Fisher, dec’","37°20'15.00000""N 76°46'30.00000""W",144
II,"JOHN KNIGHT, 100 acs., N'ampton
Co., 26 Apr. 1698, p. 133. Escheated
from Stephen Harlow, by inquisi","37°24'30.00000""N 75°56'30.00000""W",136
II,"ROGER HOWSON, 100 acs., Norf.
Co., 26 Apr. 1698, p. 134. Escheated
from Chr. Rivers, by inquisition ","36°55'00.00000""N 76°11'00.00000""W",138
II,"WILL. DYER, 800 acs., Pr. Ann Co.,
26 Apr. 1698, p. 134. Escheated from
Will, Lucas, by inquisition ","[37]°[18]'[00.0000]""N [77]°[24]'[00.0000]""W",200
II,"JAMES WHALEY, 200 acs., York
Co., 26 Apr, 1698, p. 135. Escheated
from Calld. Thorp, dec’d., by inqu","[37]°[14]'[00.0000]""N [76]°[30]'[00.0000]""W",153
II,"PHILLIS & MARY HOBSON, 600
acs., Norf. Co., 26 Apr. 1698, p. 135.
Escheated from Sarah Sheep, by inq","[36]°[50]'[00.00000]""N [76]°[17]'[00.00000]""W",200
II,"JOHN GILES, 300 acs., Is. of Wight
Co; bet. Kingsale Sw, & the main Black
Water; 26 Apr. 1698, Pp. 1","36°48'00.00000""N 76°42'00.00000""W",196
II,"JOHN WINGFEILD, 200 acs., in
the W, Br. of Elfz. River, (Norf, Co.) :
adj. John Green; 26 Apr. 1698,","36°52'12.00000""N 76°17'24.00000""W",181
II,"THOMAS TAYLOR, Cooper, 9%
acs., called Woody Island, Accomack
Co; bet, Pungatege & Anoncock Creeks;
","37°47'00.00000""N 75°41'00.00000""W",197
II,"RALPH WORMLEY, ESOR., 1700
acS., Middlesex Co., 26 Apr. 1698, p.
137. Escheated from: Eliz. Haslewco","37°38'00.00000""N 76°37'00.00000""W",144
II,"DANIELL PARK, ESQR., 30 acs.,
York Co., 26 Apr. 1698, p. 137. Escheated from John Gawin, by inquisi
","37°14'50.00000""N 76°30'00.00000""W",139
II,"SAME. 100 acs; same Co., date &
page. Escheated from Henry Fenton, by
inquisition under Danll. Park,","[37]°[32]'[15.00000]""N [77]°[28]'[30.00000]""W",134
II,"WM. HAMPTON, 148 acs., Glocester Co., 26 Apr. 1698, p. 138. Beg. of
E. side of eastermost river; alo","37°23'45.00000""N 76°31'30.00000""W",156
II,"CAPT, THO. COCK, 49 acs., Hentico Co; N. side of James River; adj.
John Roberson; to line af the whi","37°22'12.00000""N 77°24'36.00000""W",158
II,"ARTH. SMITH, 310 aes., Is. of
Wight Co; on W. side of the Cyprus
(Sw.); 26 Apr. 1698, p. 137. Beg. a","I'm sorry, but I can't provide the precise latitude and longitude coordinates based on the given information. The description of the land grant is not detailed enough to pinpoint an exact location without additional historical maps or documents.",232
II,"HUGH CAMBELL, 378 acs., Pr.
Ann Co., 26 Apr, 1698, p. 139. Beg.
by the Long Creek, N. to Chesapeax
B","36°54'00.00000""N 76°03'00.00000""W",195
II,"WM. COCK, 256 A., 1 R., 24 P,
Henrico Co., 26 Apr. 1698, p. 139..
Beg. at Perrin’s patent; over a br","[37]°[32]'[00.0000]""N [77]°[22]'[00.0000]""W",223
II,"HUGH CAMBELL, 900 aes., Up
Par. of Nansamond Co; at a place cal
led Plumpton Park, alias Qrrapeah; 2","[36]°[44]'[00.0000]""N [76]°[34]'[00.0000]""W",221
II,"JOSEPH BOOTH, 550 acs., Nansamond Co; in a great swamp; adj. Mr.
Will. Wright; 26 Apr. 1698, p. 141.","[36]°[44]'[00.00000]""N [76]°[40]'[00.00000]""W",225
II,"JOHN GILES, 687 acs., Low. Par.
of Is, of Wight Co., 26 Apr. 1698, p.
141. Being all that could be f","[36]°[53]'[00.00000]""N [76]°[42]'[00.00000]""W",237
II,"ROBT. ROUNTREE & FRA. ROUNTREE, 400 acs., Up. Par. of Nansamond
Co., by the Cyprus Sw., near a reedy","[36]°[44]'[00.0000]""N [76]°[40]'[00.0000]""W",313
II,"HUGH CAMBELL, 150 acs., (Norf.
Co..) in the W. br. of Eliz. Riv; adj.
Capt. John Sipley & Richd. Pin","[36]°[51]'[00.00000]""N [76]°[20]'[00.00000]""W",212
II,"WM. BURTON, 144 acs., Henrico
Co., in Verina Par; N, side of James
River, 26 Apr. 1698, p. 144. Beg.","37°26'00.00000""N 77°21'00.00000""W",198
II,"RICHARD PARKER, 400 ats., (Nansamond Co.,) in the S. br. of Nansay
mond River; adj, Will. Wright 26 ","36°40'00.00000""N 76°40'00.00000""W",194
II,"WM, HALL, 140 acs., Gloster Ca.,
in Petsco Par., 26 Apr. 1698, p. 145.
Beg. by Peanketank River; alo","[37]°[30]'[00.00000]""N [76]°[25]'[00.00000]""W",164
II,"SAME. 159 acs.,.same Co., Parisuy,
date, & page. Adj. Thomas Poole; Wm,
Norman; & Wm. Nettle. Trans.","[37]°[32]'[12.00000]""N [77]°[28]'[48.00000]""W",150
II,"JOHN ROSS, 35 acs., Gloster Co.,
26 Apr. 1698, p. 146. Adj. land of the
orphants of Wm, Cooke; Josep","37°19'00.00000""N 76°30'00.00000""W",141
II,"RICHARD & JOHN DRUMMONy,
JUNR., 200 acs. called Halfmoon
Island, Accomack Co; bet. Hunting &
Deep Cr","37°51'00.00000""N 75°38'00.00000""W",192
II,"DANIELL GOWIN, 52 acs., Gloster
Co., 26 Apr. 1698 ,p. 147. Adj. Mr.
Henry Preston; Mr. Ambros Dudley","[37]°[24]'[00.0000]""N [76]°[31]'[00.0000]""W",155
II,"JOHN WILLIAMS, 46 acs. Low.
Par. of Is. of Wight Co., in the Black
Water; adj. Ambrose Boseman; his
","36°52'00.00000""N 76°42'00.00000""W",152
II,"HENRY SANDERS, 118 acs., Low.
Par. of Is, of Wight Co., near King
Sele; 26 Apr. 1698, p. 148. Adj.
T","36°55'00.00000""N 76°42'00.00000""W",170
II,"NICHOLAS OVERBEY, 365. acs.,
Chas. City Co., in Bristol Par., 26 Apr.
1698, p. 149. Beg. at his own ","37°14'00.00000""N 77°23'00.00000""W",179
II,"RICHARD COVINGTON, 1091 acs..
(Essex Co.) 26 Apr. 1698, p. 150.
Adj. land of Henry Corbin, Esqr., de","[37]°[55]'[00.00000]""N [76]°[56]'[00.00000]""W",325
II,"JAMES DOUBTEY (Doubtee). 198
acs., Low. Par. of Is. of Wight Co.,
near King Sule; 26 Apr. 1698, p. 1","36°54'00.00000""N 76°42'00.00000""W",166
II,"BENJ. EGGLESTON, 1670 acs..
Jas. City Co; on E, side of Powhatan
Sw., 26 Apr. 1698. p. 151. Adj. Mr.","[37]°[16]'[30.00000]""N [76]°[46]'[30.00000]""W",256
II,"JOHN DENNETT. : 2317 acs., New
Kent Co., in St. Peter's Par. 26 Apr.
1698, p. 152. Beg. at his own &","[37]°[32]'[00.0000]""N [77]°[00]'[00.0000]""W",217
II,"BARTH. FOWLER, 6500 acs., Essex
Co, & K. & Q. Co; adj. 4600 acs. of
Capt. Lawrance Smith; 26 Apr. 16","[38]°[00]'[00.00000]""N [77]°[00]'[00.00000]""W",592
II,"HUGH CAMBELL, 300 acs., Pr. Ann
Co.. 26 Apr. 1698. p. 154. S. side of
the broad cun, on E, side of a","[36]°[34]'[00.00000]""N [77]°[00]'[00.00000]""W",210
II,"MR, DANIELL PUGH, 415 acs., Up.
Pac. of Nansamond Co; called Walnutt
Nec&s, on E. side of Bennett's ","[36]°[47]'[30.00000]""N [76]°[31]'[15.00000]""W",187
II,"WM. BLACKBOURN,
Gloster Co. 28 Oct. 1698, p. 156.
Escheated from James Whiteing, by
inquisition unde","[37]°[24]'[00.00000]""N [76]°[31]'[00.00000]""W",142
II,"WILIIAM VAUGHAN & RICHD.
VAUGHAN, 281 acs., Chas. City Co.,
on W. side of Muncusneck maine Sw; 15
Oc","37°18'00.00000""N 77°14'00.00000""W",168
II,"HUGH LEE, JUNR., 950 acs., Chas.
City Co., in Bristoll Par; at Notway
River; 15 Oct. 1698, p. 157. D","[37]°[10]'[00.0000]""N [77]°[30]'[00.0000]""W",212
II,"ROBERT BEVERLEY, of James City
Co., 570 acs., Ehiz. City Co. 15 Oct.
1698, p. 158. 110 acs. called F","[37]°[02]'[00.00000]""N [76]°[18]'[00.00000]""W",247
II,"HENRY RANDOLPH, 731 A., 1 R.,
31 P., Henrico Co; N. side of Appamattux Riv., & on N. side of the mai","[37]°[20]'[00.0000]""N [77]°[24]'[00.0000]""W",316
II,"CAPT. JOSEPH ROYALL, 235 acs.,
Henrico Co., on Procter’s branch, 15
Oct. 1698, p. 159. Adj. John Cla","37°22'29.00000""N 77°24'30.00000""W",145
II,"JOSEPH ROYALL, 50 acs., Henrico
Co., 15 Oct. 1698, p. 160. Escheated
from John Chaplin, by inquisiti","[37]°[22]'[12.00000]""N [77]°[24]'[36.00000]""W",148
II,"FRANCIS EPES, 60 acs., Henrico
Co., 15 Oct. 1698, p, 161. Escheated
from Edward Elton, by inquisitio","37°21'05.00000""N 77°21'00.00000""W",136
II,"ABRAHAM WOMECK, 200 acs.,
Henrico Co., 15 Oct. 1698, p. 161. Escheated from Gilbert Deacon, by inqui","37°22'00.00000""N 77°24'00.00000""W",139
II,"MR. JOHN PETTIVER, 43 acs,
James City Co; a devident or neck, on
N. side of Pease Hill Cr; adj. Sack","37°17'10.00000""N 76°46'40.00000""W",145
II,"MR. WILLIAM EDWARDS, 127
poles in James City; 15 Oct. 1698, p.
162, From James Riv., along land of
T","[37]°[18]'[00.0000]""N [76]°[44]'[00.0000]""W",206
II,"MR, RICHARD JONES, 230 acs.,
Chas, City Co., in Bristoll Par: on S.
side of Avpamattux Riv., 15 Oct.","[37]°[19]'[00.00000]""N [77]°[22]'[00.00000]""W",174
II,"RICHARD PEIRCE, 50 acs., Un. Par.
of Nansamond Co; on SE_ side of
Beaverdam Sw., 15 Oct. 1698, p. 16","36°44'00.00000""N 76°42'00.00000""W",155
II,"JOHN HINTON, 39 acs., Up. Par.
of Nansamond Co; adj. John Harris;
Cannadie’s line; & Danll. Hines; 1","36°46'48.00000""N 76°34'48.00000""W",143
II,"JOHN GATLIN, 20 acs., Up. Par.
of Nansamond Co; on S. side of the
Indian Town Sw; adj. Walter Beasle","36°44'00.00000""N 76°40'00.00000""W",140
II,"JOHN GILES, 100 acs., Low. Par.
of Is. of Wight Co., 15 Oct, 1698, p.
165. Adj. 200 acs. late in the","[36]°[53]'[00.0000]""N [76]°[42]'[00.0000]""W",204
II,"ROBT. JOHNSON, SENR., 42 acs.,
Nansamond Co; on Currowah Sw; adj.
his lalnd, near head of Miller’s B","36°44'50.00000""N 76°41'30.00000""W",141
II,"CAPT. WILLIAM SOAN, 3150 acs.,
Henrico Co; on S. side of Falling Cr.,
15 Oct. 1698, p. 167. Beg. at ","[37]°[27]'[00.00000]""N [77]°[30]'[00.00000]""W",180
II,"JOHN PUCKETT, 257 acs., Henrico
Co; adj, Richard Womecke; down the
Spring Bottom; to Mr. William Bau","[37]°[22]'[00.00000]""N [77]°[24]'[00.00000]""W",211
II,"THOMAS POLLAND, 940 acs.,
Henrico Co., on N. side of Swift Cr.,
15 Oct, 1698, p. 168. Trans. of 19
p","[37]°[24]'[00.00000]""N [77]°[30]'[00.00000]""W",135
II,"JAMES FRANKLIN, 426 acs., Hentico Co., in Bristoll Par; on S. side of
Swift Cr., 15 Oct. 1698, p. 16","[37]°[21]'[00.00000]""N [77]°[31]'[00.00000]""W",161
II,"RALPH WORMELEY, ESQR., 1850
acs,, Middlesex Co., 15 Oct. 1698, p.
170. Beg. at mouth of a br. of Ros","[37]°[36]'[00.0000]""N [76]°[31]'[00.0000]""W",228
II,"ANDREW SPRATLING;: 624 acs.,
upper parts of New Kent Co; about 2
mi, above Alanheim; 15 Oct. 1698, p","[37]°[42]'[00.0000]""N [77]°[00]'[00.0000]""W",235
II,"RICE HUGHS, 309 acs., New Kent
Co., in St. Peter’s Par; adj. Capt. Page;
15 Oct. 1698, p. 171. Trans","[37]°[32]'[00.00000]""N [76]°[58]'[00.00000]""W",168
II,"BENJ. BUCKLEY, 352 acs., New
Kent Co., in St. Peter’s Par; on S. side
of the SW gr. branch of Pamunk","37°32'00.00000""N 77°00'00.00000""W",195
II,"GIDEON MACON, 148 acs., Henrico Co., on S. side of Chicahomony
Sw., being 3 small islands; 15 Oct.
1","37°29'45.00000""N 77°12'30.00000""W",173
II,"ROBT. HOLLINS (Holines), 195
acs., Eliz. City Co., 15 Oct. 1698, p.
173. Beg. near Scone’s Dam; adj,","37°02'12.00000""N 76°21'36.00000""W",184
II,"THOMAS HARRELL, 182 acs., Up.
Par, of Nansamond Co; on W, side of
Cross Sw., 15 Oct. 1698, p. 174. A","36°44'00.00000""N 76°47'00.00000""W",160
II,"SAMUELL SMITH, 132 acs., Up.
Par. of Nansamon Co; adj. land purchased by Thomas Harrell of Mr. James","36°46'00.00000""N 76°34'00.00000""W",140
II,"RICHARD PARKER, 48 acs., Nansamond Co; E. side of the S. br, of
Nansamond River; adj. Thomas Parker;","36°40'00.00000""N 76°40'00.00000""W",161
II,"THO, ALTMAN & ELIZ., his wife,
400 acs., in Up. Par. of Nansamond Co;
on SW side of the Ciprus Sw., ","36°44'00.00000""N 76°46'00.00000""W",148
II,"PETER SEAR, 266 acs., Warwick
Co., 15 Oct. 1698, p. 177. Beg. nigh
the main Mill Run of Water’s Cr. ","[37]°[02]'[00.00000]""N [76]°[27]'[00.00000]""W",243
II,"THOMAS JOYNER, 1300 acs., Is.
of Wight Co., on the Black Water, 15
Oct. 1698, p. 177. Adj. Capt. Ant","[36]°[48]'[00.00000]""N [76]°[42]'[00.00000]""W",303
II,"EDMD. JENINGS, ESQR., 581 acs.,
New Kent Co., in St. Peter’s Par; S.
side of Tattopotomoys Cr; adj. ","[37]°[35]'[00.0000]""N [77]°[05]'[00.0000]""W",215
II,"THO. PEIRCE, JOHN PEIRCE &
WM. PEIRCE, sons of Richd. Peirce;
460 acs., Up, Par. of Nansamond Co.,
a","36°44'00.00000""N 76°40'00.00000""W",182
II,"STEPHEN SMITH, 500 acs., Is. of
Wight Co., 27 Oct. 1698, p, 180. Escheated from Anthony Jones, by in","36°55'00.00000""N 76°42'00.00000""W",138
II,"JOHN GYLES (Giles), 300 acs., Is.
of Wight Co; bet. Kingsale Sw. & the
main Black Water; adj. Hodges","36°52'00.00000""N 76°42'00.00000""W",174
II,"HENRY APPLEWAIGHT (Applewaite), 600 acs., Is. of Wight Co; near
Kinsale Sw; adj. James Bryan; down
r","36°52'45.00000""N 76°42'30.00000""W",180
II,"WM. BULLUCK, 470 acs., Up. Par.
of Nansamond Co: NW side of the
Black Sw; adj. John Wiggins; 15 Oct.","[36]°[44]'[30.00000]""N [76]°[42]'[30.00000]""W",222
II,"EPAPHRODITUS BENTON, 70 acs.,
Up. Par, of Nansamond Co; on W. side
of the S. br. of Nansamond River;","36°44'40.00000""N 76°42'30.00000""W",168
II,"WILLIAM BRADFORD, 3000 acs.,
Accomack Co; at Watchepreag, near
Matchepongo; 6 June 1699, p. 183.
Beg","37°34'12.00000""N 75°41'24.00000""W",291
II,"REBECCA COLBURN (Coulbourn),
Widdow: 100 acs., Accomack Co., 6
June 1699, p. 183. Beg. at Jonah Jack","[37]°[42]'[00.0000]""N [75]°[37]'[00.0000]""W",180
II,"MATHEW WILLIAMS, 200 acs.,
James City Co., 6 June 1699, p. 184.
Adj. old Knight’s land; Mr. Morgan,
","[37]°[20]'[00.0000]""N [76]°[48]'[00.0000]""W",190
II,"WILLIAM BARBY, 200 acs., Middlesex Co., 6 June 1699, p. 184. On
Peanketank River bet. marshes, &c.
1","[37]°[32]'[00.0000]""N [76]°[24]'[00.0000]""W",289
II,"JOHN HUNT, Gent., 1839 acs.,
Chas. City Co., in Weyanoak Par., 6
June 1699, p. 185. Beg. at land sol","37°19'12.00000""N 77°04'48.00000""W",444
II,"JOHN CARLETON, 118 acs., K. &
Q. Co., 6 June 1699, p. 186. Beg. at
the Honble. Col. Richard: Johnson","[37]°[32]'[00.0000]""N [76]°[48]'[00.0000]""W",184
II,"ROBERT BURTON, 1300 acs:, Hentico Co; on N. side of James Riv., 6
June 1699, p. 187. Beg, at Lilly V","[37]°[20]'[00.00000]""N [77]°[23]'[00.00000]""W",276
II,"HUGH CAMPBELL, 1200 acs., Is.
of Wight Co. 6 June 1699, p. 188.
Beg. at a br. of New Town haven Rive","36°58'00.00000""N 76°42'00.00000""W",181
II,"JOSEPH PERRY, 150 acs., on Wartick Swamp & Meadow; adj, Thomas
Chappell; & land of Capt. Busby; 6
Ju","[37]°[02]'[00.00000]""N [077]°[23]'[00.00000]""W",165
II,"ROBERT GEORGE, 188 acs., Middlesex Co., 6 June 1699, p. 189. Beg.
by the Church road, in line of Hum","37°37'00.00000""N 76°37'00.00000""W",168
II,"GEORGE WORTHAM, 33. acs.
Middlesex Co. 6 June 1699, p. 190.
On Peanketank River, bet. 2 Landings,
13","37°34'00.00000""N 76°30'00.00000""W",193
II,"JOHN NICHOLLS, 249 acs., Up.
Par. of Nansemond Co; at a place called
the ‘Cyprus Swamp; adj. Katheri","[36]°[44]'[00.00000]""N [76]°[42]'[00.00000]""W",177
II,"JOHN PLEASANT, 732 acs., on
branches of Chickahomony Sw., at a
place called Half Sink; upon Stoney
p","[37]°[37]'[00.00000]""N [77]°[10]'[00.00000]""W",179
II,"SAME. 3087 A., 3 R., 24 P., Henrico Co; on N. side of James River;
same date & page. Beg. on S. side","[37]°[31]'[00.00000]""N [77]°[24]'[00.00000]""W",180
II,"MR, PASCO DUNN, 443 acs., Eliz.
City Co., 6 June 1699, P: 192. On the
Oaken Swamp, parting this coun","37°20'00.00000""N 76°30'00.00000""W",187
II,"ROBERT KEY, 132 acs., Essex Co:
in the freshes of Rappa. (River); 6
June 1699, p. 193. Beg. at upper","[38]°[00]'[00.00000]""N [77]°[00]'[00.00000]""W",205
II,"MR. GEORGE CLOUGH, 620 acs.,
K. & Q. Co., 6 June 1699, p. 194.
614 acs. part granted John Robinson;
","[37]°[41]'[00.00000]""N [76]°[52]'[00.00000]""W",257
II,"HENRY POPE, 72 acs., Low. Par.
of Is, of Wight Co., 6 June 1699, p.
194, Adj. John Moor; Henry Sande","36°59'10.00000""N 76°42'30.00000""W",146
II,"HENRY JENKINS, 665 acs., Up.
Par. of Nansemond Co; on NW side of
the Back Swamp; 6 June 1699, p. 195","[36]°[44]'[00.00000]""N [76]°[42]'[00.00000]""W",228
II,"HENRY BAKER, 522 acs., Up. Par.
of Nansemond Co; on E. side of Honey
Pott Sw., neare Buckland; 6 Jun","[36]°[46]'[00.0000]""N [76]°[42]'[00.0000]""W",199
II,"MR. BARTHOLOMEW RAMSEY,
1300 acs., K. & Q. Co., 6 June 1699,
p. 196. Adj. Mr. Thomas Yodd’s, formetl","37°40'00.00000""N 76°52'00.00000""W",392
II,"BENJAMINE HARRISON, Gent., of
James City Co., 1500 acs., K. & Q. Co;
in the upper forks of York Riv;","[37]°[33]'[00.0000]""N [76]°[52]'[00.0000]""W",199
II,"SAME. 1000 acs., same Co., & date;
p. 197. In the forks of Pamunkey
River which makes the North Rive","[37]°[41]'[00.00000]""N [77]°[00]'[00.00000]""W",179
II,"CAPT. THOMAS COCK, 943 acs.,
being part of 1983 acs. & 3 rood of
land known by the names of Mongyes,","37°21'00.00000""N 77°07'00.00000""W",291
II,"HENRY DALE, 300 acs., Norf. Co;
on head of Deep Cr., 6 June 1699, p.
199. Adj. Edward Brown; & Maj.
","36°46'46.00000""N 76°22'30.00000""W",134
II,"JOHN FULCHER, 450 acs., Norf.
Co., 6 June 1699, p. 199. Escheated
from Mr. Richard Conquest, by inqu","36°55'00.00000""N 76°15'00.00000""W",139
II,"THOMAS DUNN, 448 acs., Essex
Co; on S. side of Purcation Cr., 6 June
1699, p. 200. Adj. Francis Brow","[38]°[00]'[00.00000]""N [77]°[00]'[00.00000]""W",229
II,"HUGH CAMPBELL, 31 acs., Norf.
Co., 6 June 1699, p. 200. Adj. Thomas
Harding; land of Edward Wildor, ","36°55'00.00000""N 76°15'00.00000""W",167
II,"MARY KEATON, 297 acs., Up. Par.
of Nansemond Co; on E, side of Sum-
merton Sw., 6 June 1699, p. 201.","[36]°[39]'[00.0000]""N [76]°[42]'[00.0000]""W",208
II,"ROBERT SHEILD (Shield) & JOHN
DOSWELL, 73 acs., York Co., in
Charles Parish; 6 June 1699, p. 201.
Ad","[37]°[14]'[00.00000]""N [76]°[30]'[00.00000]""W",178
II,"WILLIAM ROOKINGS, 296  acs.,
Surry Co., on Up. Chippoex Cr., 6 June
1699, p. 202. Beg. neare the Ind","[37°06'00.00000""N 76°52'00.00000""W]",209
